"sourcetype_name",vendor,product,category,domain,"data_type",apps,"data_model",description,support,docs,status,"use_cases",notes
"splunk_audit","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_btool","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_cloud_telemetry","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_com_php_error","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_conf_file",,,"IT Operations|Utilities",Observability,"Application data","4364|6159",,,"not_supported","https://splunkbase.splunk.com/app/4364|https://splunkbase.splunk.com/app/6159","Skip for now",,"inputs.conf"
"splunk_configuration_change","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_directory_monitor","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_directory_monitor_misc","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_disk_objects","Cisco Splunk","Splunk Platform",Utilities,"Observability|Platform","Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_help","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_instrumentation*","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_intentions",,,"IT Operations",Observability,"Application data",2977,,,"not_supported","https://splunkbase.splunk.com/app/2977","Skip for now",,
"splunk_migration","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_pdfgen","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_port_monitor",,,"IT Operations|Utilities",Observability,"Application data",286,,,"not_supported","https://splunkbase.splunk.com/app/286","Skip for now",,
"splunk_python","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_resource_usage","Cisco Splunk","Splunk Platform",Utilities,"Observability|Platform","Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_search",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data",3837,,,"not_supported","https://splunkbase.splunk.com/app/3837","Skip for now",,"eventtypes.conf"
"splunk_search_history","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_search_messages","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_secure_gateway*","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_server_messages",,,"IT Operations|Utilities",Observability,"Application data",3796,,,"not_supported","https://splunkbase.splunk.com/app/3796","Skip for now",,"savedsearches.conf"
"splunk_telemetry","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_telemetry_log","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_version","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_web_access","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_web_service","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
splunkapps,,,"Generic|Utilities",Platform,"Application data","2919|6489",,,"not_supported","https://splunkbase.splunk.com/app/2919|https://splunkbase.splunk.com/app/6489","Skip for now",,
"splunkbase:apps",,"Regularly index Splunkbase app listings","Generic|Security Fraud and Compliance",Security,"Application data",7795,,,,,"Need to Validate",,
splunkd,"Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_access","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_conf","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_crash_log","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_latency_tracker","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_misc","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_remote_searches","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_stderr","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_stdout","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunkd_ui_access","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",1621,,"Pretrained source types",splunk,"https://splunkbase.splunk.com/app/1621",Validated,,
"splunktakick:start:savedsearch:log",,"Kickstart SavedSearch Add-on for Splunk","IT Operations|Utilities","Observability|Platform","Application data",4511,,,,,"Need to Validate",,
"splunkversioncontrol*",,,Utilities,Platform,"Application data",4355,,,"not_supported","https://splunkbase.splunk.com/app/4355","Skip for now",,"props.conf"
spooler,Generic,Generic,"IT Operations","Observability|Platform","Printers data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"spotify:*",Spotify,Spotify,"Business Analytics|Utilities",Platform,"Application data",4694,,,"not_supported","https://splunkbase.splunk.com/app/4694","Need to Validate",,
"squid*","Squid Proxy","Squid Proxy","IT Operations|Security Fraud and Compliance","Observability|Security","Web Proxy data",2965,"Web Proxy data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Squid/Sourcetypes",Validated,,
"squid:access","Squid Proxy","Squid Proxy","IT Operations|Security Fraud and Compliance","Observability|Security","Web Proxy data",2965,"Web Proxy data","logformat squid Squid access log (access.log)",splunk,"https://docs.splunk.com/Documentation/AddOns/released/Squid/Sourcetypes",Validated,,
"squid:access","Squid Proxy","Squid Proxy","IT Operations|Security Fraud and Compliance","Observability|Security","Web Server data",2965,"Web Proxy data","logformat squid Squid access log (access.log)",splunk,"https://docs.splunk.com/Documentation/AddOns/released/Squid/Sourcetypes",Validated,,
"squid:access:recommended","Squid Proxy","Squid Proxy","IT Operations|Security Fraud and Compliance","Observability|Security","Web Proxy data",2965,"Web Proxy data","logformat splunk_recommended_squid Squid access log (access.log)",splunk,"https://docs.splunk.com/Documentation/AddOns/released/Squid/Sourcetypes",Validated,,
"squid:access:recommended","Squid Proxy","Squid Proxy","IT Operations|Security Fraud and Compliance","Observability|Security","Web Server data",2965,"Web Proxy data","logformat splunk_recommended_squid Squid access log (access.log)",splunk,"https://docs.splunk.com/Documentation/AddOns/released/Squid/Sourcetypes",Validated,,
sra,,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data",5474,,,"not_supported","https://splunkbase.splunk.com/app/5474","Skip for now",,"savedsearches.conf"
srpv2rules,,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data",3114,,,"not_supported","https://splunkbase.splunk.com/app/3114","Skip for now",,
"srx_log",,,"Security Fraud and Compliance",Security,"Application data",929,,,"not_supported","https://splunkbase.splunk.com/app/929","Skip for now",,
"srx_traffic",,,"Security Fraud and Compliance",Security,"Network Traffic data",929,,,"not_supported","https://splunkbase.splunk.com/app/929","Skip for now",,
ssl,,,"Security Fraud and Compliance",Security,"Certificates data",5463,,,"not_supported","https://splunkbase.splunk.com/app/5463","Skip for now",,"props.conf"
"ssl_cert",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Certificates data",6475,,,"not_supported","https://splunkbase.splunk.com/app/6475","Skip for now",,"inputs.conf"
"ssl_certs",,,"Security Fraud and Compliance|Utilities",Security,"Certificates data",3172,,,"not_supported","https://splunkbase.splunk.com/app/3172","Skip for now",,"inputs.conf"
"ssl_error",Generic,Generic,"IT Operations|Security Fraud and Compliance","Observability|Security","Network Communication data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"ssl_error",Generic,Generic,"IT Operations|Security Fraud and Compliance","Observability|Security","Network Detection and Response data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"ssl_error",Generic,Generic,"IT Operations|Security Fraud and Compliance","Observability|Security","Network Protocol data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"ssl_error",Generic,Generic,"IT Operations|Security Fraud and Compliance","Observability|Security","Network Sessions data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"st_json",,,"DevOps|Security Fraud and Compliance","Observability|Security","Application data",4143,,,"not_supported","https://splunkbase.splunk.com/app/4143","Skip for now",,
"stackrox-audit-message",,,"DevOps|Security Fraud and Compliance","Observability|Security","Authentication data",5315,,,"not_supported","https://splunkbase.splunk.com/app/5315","Skip for now",,"eventtypes.conf"
"stackrox-compliance",,,"DevOps|Security Fraud and Compliance","Observability|Security","Application data",5315,,,"not_supported","https://splunkbase.splunk.com/app/5315","Skip for now",,"inputs.conf"
"stackrox-violations",,,"DevOps|Security Fraud and Compliance","Observability|Security","Application data",5315,,,"not_supported","https://splunkbase.splunk.com/app/5315","Skip for now",,"eventtypes.conf|inputs.conf|savedsearches.conf"
"stackrox-vulnmgmt",,,"DevOps|Security Fraud and Compliance","Observability|Security","Application data",5315,,,"not_supported","https://splunkbase.splunk.com/app/5315","Skip for now",,"eventtypes.conf|inputs.conf"
stash,"Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",1621,,,splunk,"https://splunkbase.splunk.com/app/1621",Validated,,
"stash_hec","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"stash_new","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"stash_osquery",,,"Security Fraud and Compliance|Utilities",Security,"Application data",3902,,,"not_supported","https://splunkbase.splunk.com/app/3902","Skip for now",,"inputs.conf"
"stash_output",,,"IT Operations|Utilities",Observability,"Application data",3491,,,"not_supported","https://splunkbase.splunk.com/app/3491","Skip for now",,"inputs.conf"
"stash_syndication_input",,,Utilities,Platform,"Application data",2646,,,"not_supported","https://splunkbase.splunk.com/app/2646","Skip for now",,"inputs.conf"
